product_id,product_name,product_price,reviews,created_by,environmental impact,labor rights,animal welfare,corporate governance,sentiment,sentiment_score,category
FA100940,Fashion Employee 940,43.16,"Color faded after first wash. | Material feels cheap, not worth it. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments.","Brown, Davis and Mcgee",94,92,94,74,neutral,53,Fashion
FA100941,Fashion Provide 941,159.18,"Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Color faded after first wash. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Fabric is soft and durable. | Material feels cheap, not worth it.",Burgess Inc,59,41,78,45,negative,16,Fashion
FA100942,Fashion Cell 942,685.07,"Design looks premium, worth the money. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Fabric is soft and durable. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Color faded after first wash. | Too tight around shoulders, uncomfortable.",Webb-Clarke,65,29,57,95,positive,79,Fashion
FA100943,Fashion Leader 943,734.66,"Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Material feels cheap, not worth it. | Design looks premium, worth the money.",Taylor-Cross,59,40,44,50,neutral,44,Fashion
FA100944,Fashion Sea 944,84.2,"Fits perfectly, very comfortable. | Fabric is soft and durable. | Perfect fit, matches description well. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Size runs smaller than expected. | Very high quality stitching, impressive.",Bird-Lowery,81,36,98,100,negative,26,Fashion
FA100945,Fashion Scene 945,888.08,"Design looks premium, worth the money. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Color faded after first wash. | Material feels cheap, not worth it.",Lopez LLC,37,86,96,91,positive,78,Fashion
FA100946,Fashion Particularly 946,949.64,"Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Fabric is soft and durable. | Color faded after first wash. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well.",Chandler-Perez,31,26,52,38,neutral,44,Fashion
FA100947,Fashion Discuss 947,382.58,"Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Fits perfectly, very comfortable.",King Group,33,55,32,87,negative,20,Fashion
FA100948,Fashion Question 948,348.48,"Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Material feels cheap, not worth it.",Richard-Carey,80,86,57,34,positive,95,Fashion
FA100949,Fashion Capital 949,543.37,"Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive.",Adams Group,31,96,77,77,neutral,53,Fashion
FA100950,Fashion Feel 950,162.39,"Size runs smaller than expected. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Fabric is soft and durable. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters.","Salazar, Long and Morris",46,49,39,97,negative,23,Fashion
FA100951,Fashion Scene 951,438.95,"Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Design looks premium, worth the money. | Fabric is soft and durable.","Shields, Wiley and Brown",25,90,36,49,positive,96,Fashion
FA100952,Fashion Fight 952,997.53,"Design looks premium, worth the money. | Material feels cheap, not worth it. | Fabric is soft and durable. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Color faded after first wash. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear.","Smith, Hodge and Nichols",52,48,43,67,neutral,41,Fashion
FA100953,Fashion Stage 953,971.25,"Trendy and stylish, got many compliments. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected.",Alvarado LLC,99,91,45,75,negative,26,Fashion
FA100954,Fashion Any 954,285.71,"Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Color faded after first wash. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable.",Holloway-Terry,69,93,59,61,positive,96,Fashion
FA100955,Fashion Brother 955,889.87,"Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Size runs smaller than expected. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well.",Perez PLC,31,52,51,43,neutral,63,Fashion
FA100956,Fashion Common 956,428.81,"Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Color faded after first wash. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters.",Garcia and Sons,76,78,97,71,negative,15,Fashion
FA100957,Fashion Lawyer 957,45.09,"Fabric is soft and durable. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Color faded after first wash. | Size runs smaller than expected. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear.",Silva Ltd,72,39,56,62,positive,74,Fashion
FA100958,Fashion Water 958,769.77,"Perfect fit, matches description well. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Very high quality stitching, impressive.","Peterson, Fitzgerald and Mclean",32,48,79,53,neutral,60,Fashion
FA100959,Fashion Hold 959,848.83,"Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Size runs smaller than expected. | Fabric is soft and durable. | Material feels cheap, not worth it. | Color faded after first wash.",Howard Ltd,91,72,76,79,negative,32,Fashion
FA100960,Fashion Up 960,414.34,"Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Material feels cheap, not worth it. | Color faded after first wash.",Smith Ltd,22,20,77,22,positive,99,Fashion
